pid,AVGlatency,time,language,workflow,total_commit,total_nonmerge_commit,ageAtActions,contributorsize,interventionTRUE,time_after_intervention
67941656,838.679,3,Rust,2,974,931,11,112,0,0
67941656,866.532,4,Rust,2,974,931,11,112,0,0
67941656,1276.22,5,Rust,2,974,931,11,112,0,0
67941656,110.016,6,Rust,2,974,931,11,112,0,0
67941656,2564.74,7,Rust,2,974,931,11,112,0,0
67941656,1216.92,8,Rust,2,974,931,11,112,0,0
67941656,1032.46,9,Rust,2,974,931,11,112,0,0
67941656,1530.12,10,Rust,2,974,931,11,112,0,0
67941656,717.8,11,Rust,2,974,931,11,112,0,0
67941656,734.232,12,Rust,2,974,931,11,112,0,0
67941656,372.645,13,Rust,2,974,931,11,112,1,1
67941656,487.691,14,Rust,2,974,931,11,112,1,2
67941656,503.521,15,Rust,2,974,931,11,112,1,3
67941656,618.938,16,Rust,2,974,931,11,112,1,4
67941656,144.27,17,Rust,2,974,931,11,112,1,5
67941656,167.2,18,Rust,2,974,931,11,112,1,6
67941656,163.883,19,Rust,2,974,931,11,112,1,7
67941656,263.992,20,Rust,2,974,931,11,112,1,8
67941656,182.542,21,Rust,2,974,931,11,112,1,9
67941656,584.231,22,Rust,2,974,931,11,112,1,10
67941656,427.763,23,Rust,2,974,931,11,112,1,11
67941656,193.512,24,Rust,2,974,931,11,112,1,12
68063511,853.284,1,C,4,601,601,13,35,0,0
68063511,4124.35,2,C,4,601,601,13,35,0,0
68063511,384.801,3,C,4,601,601,13,35,0,0
68063511,262.408,4,C,4,601,601,13,35,0,0
68063511,898.05,5,C,4,601,601,13,35,0,0
68063511,856.429,6,C,4,601,601,13,35,0,0
68063511,432.926,7,C,4,601,601,13,35,0,0
68063511,18.4924,8,C,4,601,601,13,35,0,0
68063511,719.436,9,C,4,601,601,13,35,0,0
68063511,1170.72,10,C,4,601,601,13,35,0,0
68063511,873.546,11,C,4,601,601,13,35,0,0
68063511,289.847,12,C,4,601,601,13,35,0,0
68063511,390.062,13,C,4,601,601,13,35,1,1
68063511,792.838,14,C,4,601,601,13,35,1,2
68063511,166.026,15,C,4,601,601,13,35,1,3
68063511,161.057,16,C,4,601,601,13,35,1,4
68063511,276.427,17,C,4,601,601,13,35,1,5
68063511,117.019,18,C,4,601,601,13,35,1,6
68063511,133.19,19,C,4,601,601,13,35,1,7
68063511,50.3409,20,C,4,601,601,13,35,1,8
68063511,572.885,21,C,4,601,601,13,35,1,9
68063511,485.16,22,C,4,601,601,13,35,1,10
68063511,302.112,23,C,4,601,601,13,35,1,11
68063511,162.041,24,C,4,601,601,13,35,1,12
6830846,3259.7,1,TypeScript,9,6068,5687,13,20,0,0
6830846,2619.7,2,TypeScript,9,6068,5687,13,20,0,0
6830846,4155.49,3,TypeScript,9,6068,5687,13,20,0,0
6830846,4292.79,4,TypeScript,9,6068,5687,13,20,0,0
6830846,2450.5,5,TypeScript,9,6068,5687,13,20,0,0
6830846,4579.02,6,TypeScript,9,6068,5687,13,20,0,0
6830846,891.337,7,TypeScript,9,6068,5687,13,20,0,0
6830846,822.477,8,TypeScript,9,6068,5687,13,20,0,0
6830846,410.82,9,TypeScript,9,6068,5687,13,20,0,0
6830846,449.012,10,TypeScript,9,6068,5687,13,20,0,0
6830846,140.92,11,TypeScript,9,6068,5687,13,20,0,0
6830846,2761.53,12,TypeScript,9,6068,5687,13,20,0,0
6830846,2638.78,13,TypeScript,9,6068,5687,13,20,1,1
6830846,751.602,14,TypeScript,9,6068,5687,13,20,1,2
6830846,1375.39,15,TypeScript,9,6068,5687,13,20,1,3
6830846,847.603,16,TypeScript,9,6068,5687,13,20,1,4
6830846,1645.82,17,TypeScript,9,6068,5687,13,20,1,5
6830846,1164.47,18,TypeScript,9,6068,5687,13,20,1,6
6830846,346.312,19,TypeScript,9,6068,5687,13,20,1,7
6830846,783.495,20,TypeScript,9,6068,5687,13,20,1,8
6830846,193.394,21,TypeScript,9,6068,5687,13,20,1,9
6830846,98.5999,22,TypeScript,9,6068,5687,13,20,1,10
6830846,22.0098,23,TypeScript,9,6068,5687,13,20,1,11
6830846,98.0901,24,TypeScript,9,6068,5687,13,20,1,12
6838921,1542.28,1,Go,5,8587,6311,12,379,0,0
6838921,1718.77,2,Go,5,8587,6311,12,379,0,0
6838921,1280.29,3,Go,5,8587,6311,12,379,0,0
6838921,1190.52,4,Go,5,8587,6311,12,379,0,0
6838921,1855.95,5,Go,5,8587,6311,12,379,0,0
6838921,1764.21,6,Go,5,8587,6311,12,379,0,0
6838921,1199.71,7,Go,5,8587,6311,12,379,0,0
6838921,934.186,8,Go,5,8587,6311,12,379,0,0
6838921,1200.18,9,Go,5,8587,6311,12,379,0,0
6838921,1194.07,10,Go,5,8587,6311,12,379,0,0
6838921,729.55,11,Go,5,8587,6311,12,379,0,0
6838921,687.711,12,Go,5,8587,6311,12,379,0,0
6838921,579.064,13,Go,5,8587,6311,12,379,1,1
6838921,721.533,14,Go,5,8587,6311,12,379,1,2
6838921,759.511,15,Go,5,8587,6311,12,379,1,3
6838921,481.855,16,Go,5,8587,6311,12,379,1,4
6838921,215.016,17,Go,5,8587,6311,12,379,1,5
6838921,299.813,18,Go,5,8587,6311,12,379,1,6
6838921,198.845,19,Go,5,8587,6311,12,379,1,7
6838921,320.662,20,Go,5,8587,6311,12,379,1,8
6838921,210.28,21,Go,5,8587,6311,12,379,1,9
6838921,146.998,22,Go,5,8587,6311,12,379,1,10
6838921,269.557,23,Go,5,8587,6311,12,379,1,11
6838921,119.303,24,Go,5,8587,6311,12,379,1,12
68402336,1505.66,1,Python,2,3720,2817,10,223,0,0
68402336,1887.82,2,Python,2,3720,2817,10,223,0,0
68402336,2511.64,3,Python,2,3720,2817,10,223,0,0
68402336,1175.96,4,Python,2,3720,2817,10,223,0,0
68402336,535.467,5,Python,2,3720,2817,10,223,0,0
68402336,1701.12,6,Python,2,3720,2817,10,223,0,0
68402336,847.83,7,Python,2,3720,2817,10,223,0,0
68402336,973.246,8,Python,2,3720,2817,10,223,0,0
68402336,1050.84,9,Python,2,3720,2817,10,223,0,0
68402336,447.16,10,Python,2,3720,2817,10,223,0,0
68402336,160.509,11,Python,2,3720,2817,10,223,0,0
68402336,180.223,12,Python,2,3720,2817,10,223,0,0
68402336,636.118,13,Python,2,3720,2817,10,223,1,1
68402336,805.515,14,Python,2,3720,2817,10,223,1,2
68402336,101.513,15,Python,2,3720,2817,10,223,1,3
68402336,369.682,16,Python,2,3720,2817,10,223,1,4
68402336,297.864,17,Python,2,3720,2817,10,223,1,5
68402336,123.071,18,Python,2,3720,2817,10,223,1,6
68402336,147.208,19,Python,2,3720,2817,10,223,1,7
68402336,83.8497,20,Python,2,3720,2817,10,223,1,8
68402336,95.3101,21,Python,2,3720,2817,10,223,1,9
68402336,101.496,22,Python,2,3720,2817,10,223,1,10
68402336,51.4507,23,Python,2,3720,2817,10,223,1,11
68402336,11.5497,24,Python,2,3720,2817,10,223,1,12
68414068,1303.85,1,TypeScript,3,1568,1381,12,143,0,0
68414068,652.668,2,TypeScript,3,1568,1381,12,143,0,0
68414068,875.621,3,TypeScript,3,1568,1381,12,143,0,0
68414068,1901.96,4,TypeScript,3,1568,1381,12,143,0,0
68414068,472.512,5,TypeScript,3,1568,1381,12,143,0,0
68414068,639.356,6,TypeScript,3,1568,1381,12,143,0,0
68414068,691.669,7,TypeScript,3,1568,1381,12,143,0,0
68414068,1433.54,8,TypeScript,3,1568,1381,12,143,0,0
68414068,455.69,9,TypeScript,3,1568,1381,12,143,0,0
68414068,455.709,10,TypeScript,3,1568,1381,12,143,0,0
68414068,881.918,11,TypeScript,3,1568,1381,12,143,0,0
68414068,557.389,12,TypeScript,3,1568,1381,12,143,0,0
68414068,579.447,13,TypeScript,3,1568,1381,12,143,1,1
68414068,1622.48,14,TypeScript,3,1568,1381,12,143,1,2
68414068,619.501,15,TypeScript,3,1568,1381,12,143,1,3
68414068,365.244,16,TypeScript,3,1568,1381,12,143,1,4
68414068,1573.61,17,TypeScript,3,1568,1381,12,143,1,5
68414068,658.13,18,TypeScript,3,1568,1381,12,143,1,6
68414068,266.193,19,TypeScript,3,1568,1381,12,143,1,7
68414068,251.651,20,TypeScript,3,1568,1381,12,143,1,8
68414068,137.795,21,TypeScript,3,1568,1381,12,143,1,9
68414068,92.4102,22,TypeScript,3,1568,1381,12,143,1,10
68414068,47.873,23,TypeScript,3,1568,1381,12,143,1,11
68414068,147.39,24,TypeScript,3,1568,1381,12,143,1,12
68595316,292.694,1,PHP,5,1127,964,12,71,0,0
68595316,548.002,2,PHP,5,1127,964,12,71,0,0
68595316,714.412,3,PHP,5,1127,964,12,71,0,0
68595316,371.575,4,PHP,5,1127,964,12,71,0,0
68595316,127.826,5,PHP,5,1127,964,12,71,0,0
68595316,48.6288,6,PHP,5,1127,964,12,71,0,0
68595316,111.727,7,PHP,5,1127,964,12,71,0,0
68595316,233.822,8,PHP,5,1127,964,12,71,0,0
68595316,1417.02,9,PHP,5,1127,964,12,71,0,0
68595316,886.959,10,PHP,5,1127,964,12,71,0,0
68595316,141.217,11,PHP,5,1127,964,12,71,0,0
68595316,123.825,12,PHP,5,1127,964,12,71,0,0
68595316,673.234,13,PHP,5,1127,964,12,71,1,1
68595316,877.544,14,PHP,5,1127,964,12,71,1,2
68595316,576.16,15,PHP,5,1127,964,12,71,1,3
68595316,611.952,16,PHP,5,1127,964,12,71,1,4
68595316,658.524,17,PHP,5,1127,964,12,71,1,5
68595316,558.775,18,PHP,5,1127,964,12,71,1,6
68595316,141.059,19,PHP,5,1127,964,12,71,1,7
68595316,463.075,20,PHP,5,1127,964,12,71,1,8
68595316,456.016,21,PHP,5,1127,964,12,71,1,9
68595316,317.95,22,PHP,5,1127,964,12,71,1,10
68595316,65.5079,23,PHP,5,1127,964,12,71,1,11
68595316,1217.17,24,PHP,5,1127,964,12,71,1,12
6860771,23.8807,1,C,2,4051,3540,13,55,0,0
6860771,325.475,2,C,2,4051,3540,13,55,0,0
6860771,709.759,3,C,2,4051,3540,13,55,0,0
6860771,249.239,4,C,2,4051,3540,13,55,0,0
6860771,206.253,5,C,2,4051,3540,13,55,0,0
6860771,1487.51,6,C,2,4051,3540,13,55,0,0
6860771,196.728,7,C,2,4051,3540,13,55,0,0
6860771,62.8239,8,C,2,4051,3540,13,55,0,0
6860771,471.958,9,C,2,4051,3540,13,55,0,0
6860771,1059.64,10,C,2,4051,3540,13,55,0,0
6860771,1227.81,11,C,2,4051,3540,13,55,0,0
6860771,23.0725,12,C,2,4051,3540,13,55,0,0
6860771,133.172,13,C,2,4051,3540,13,55,1,1
6860771,263.75,14,C,2,4051,3540,13,55,1,2
6860771,261.504,15,C,2,4051,3540,13,55,1,3
6860771,391.895,16,C,2,4051,3540,13,55,1,4
6860771,218.348,17,C,2,4051,3540,13,55,1,5
6860771,250.389,18,C,2,4051,3540,13,55,1,6
6860771,506.24,19,C,2,4051,3540,13,55,1,7
6860771,598.497,20,C,2,4051,3540,13,55,1,8
6860771,280.52,21,C,2,4051,3540,13,55,1,9
6860771,32.8342,22,C,2,4051,3540,13,55,1,10
6860771,158.786,23,C,2,4051,3540,13,55,1,11
6860771,340.501,24,C,2,4051,3540,13,55,1,12
6887813,1061.61,1,Crystal,4,13041,11772,12,381,0,0
6887813,1014.45,2,Crystal,4,13041,11772,12,381,0,0
6887813,883.442,3,Crystal,4,13041,11772,12,381,0,0
6887813,335.239,4,Crystal,4,13041,11772,12,381,0,0
6887813,1298.42,5,Crystal,4,13041,11772,12,381,0,0
6887813,712.367,6,Crystal,4,13041,11772,12,381,0,0
6887813,1274.24,7,Crystal,4,13041,11772,12,381,0,0
6887813,463.234,8,Crystal,4,13041,11772,12,381,0,0
6887813,621.302,9,Crystal,4,13041,11772,12,381,0,0
6887813,538.329,10,Crystal,4,13041,11772,12,381,0,0
6887813,993.586,11,Crystal,4,13041,11772,12,381,0,0
6887813,400.782,12,Crystal,4,13041,11772,12,381,0,0
6887813,705.981,13,Crystal,4,13041,11772,12,381,1,1
6887813,484.112,14,Crystal,4,13041,11772,12,381,1,2
6887813,518.381,15,Crystal,4,13041,11772,12,381,1,3
6887813,559.416,16,Crystal,4,13041,11772,12,381,1,4
6887813,626.669,17,Crystal,4,13041,11772,12,381,1,5
6887813,473.201,18,Crystal,4,13041,11772,12,381,1,6
6887813,471.423,19,Crystal,4,13041,11772,12,381,1,7
6887813,495.957,20,Crystal,4,13041,11772,12,381,1,8
6887813,502.407,21,Crystal,4,13041,11772,12,381,1,9
6887813,366.453,22,Crystal,4,13041,11772,12,381,1,10
6887813,267.745,23,Crystal,4,13041,11772,12,381,1,11
6887813,127.208,24,Crystal,4,13041,11772,12,381,1,12
68968979,9.7061,1,JavaScript,4,1970,1716,13,111,0,0
68968979,1633.28,2,JavaScript,4,1970,1716,13,111,0,0
68968979,790.035,3,JavaScript,4,1970,1716,13,111,0,0
68968979,1853.56,4,JavaScript,4,1970,1716,13,111,0,0
68968979,3434.78,5,JavaScript,4,1970,1716,13,111,0,0
68968979,1084.47,6,JavaScript,4,1970,1716,13,111,0,0
68968979,1960.89,7,JavaScript,4,1970,1716,13,111,0,0
68968979,1621.06,8,JavaScript,4,1970,1716,13,111,0,0
68968979,1847.63,9,JavaScript,4,1970,1716,13,111,0,0
68968979,1563.16,10,JavaScript,4,1970,1716,13,111,0,0
68968979,226.313,11,JavaScript,4,1970,1716,13,111,0,0
68968979,1997.83,12,JavaScript,4,1970,1716,13,111,0,0
68968979,1136.12,13,JavaScript,4,1970,1716,13,111,1,1
68968979,3215.99,14,JavaScript,4,1970,1716,13,111,1,2
68968979,268.697,15,JavaScript,4,1970,1716,13,111,1,3
68968979,996.579,16,JavaScript,4,1970,1716,13,111,1,4
68968979,2114.51,17,JavaScript,4,1970,1716,13,111,1,5
68968979,1253.61,18,JavaScript,4,1970,1716,13,111,1,6
68968979,925.006,19,JavaScript,4,1970,1716,13,111,1,7
68968979,1646.6,20,JavaScript,4,1970,1716,13,111,1,8
68968979,952.475,21,JavaScript,4,1970,1716,13,111,1,9
68968979,839.411,22,JavaScript,4,1970,1716,13,111,1,10
68968979,905.448,23,JavaScript,4,1970,1716,13,111,1,11
68968979,126.234,24,JavaScript,4,1970,1716,13,111,1,12
6898381,3990.96,1,Java,1,3887,3349,12,171,0,0
6898381,3851.14,2,Java,1,3887,3349,12,171,0,0
6898381,4568.22,3,Java,1,3887,3349,12,171,0,0
6898381,3426.21,4,Java,1,3887,3349,12,171,0,0
6898381,21.5037,5,Java,1,3887,3349,12,171,0,0
6898381,1602.16,6,Java,1,3887,3349,12,171,0,0
6898381,962.74,7,Java,1,3887,3349,12,171,0,0
6898381,848.362,8,Java,1,3887,3349,12,171,0,0
6898381,1541.4,9,Java,1,3887,3349,12,171,0,0
6898381,1162.93,10,Java,1,3887,3349,12,171,0,0
6898381,2468.79,11,Java,1,3887,3349,12,171,0,0
6898381,739.559,12,Java,1,3887,3349,12,171,0,0
6898381,787.622,13,Java,1,3887,3349,12,171,1,1
6898381,109.284,14,Java,1,3887,3349,12,171,1,2
6898381,134.773,15,Java,1,3887,3349,12,171,1,3
6898381,282.234,16,Java,1,3887,3349,12,171,1,4
6898381,157.913,17,Java,1,3887,3349,12,171,1,5
6898381,508.364,18,Java,1,3887,3349,12,171,1,6
6898381,368.192,19,Java,1,3887,3349,12,171,1,7
6898381,187.469,20,Java,1,3887,3349,12,171,1,8
6898381,245.419,21,Java,1,3887,3349,12,171,1,9
6898381,145.559,22,Java,1,3887,3349,12,171,1,10
6898381,307.085,23,Java,1,3887,3349,12,171,1,11
6898381,58.4256,24,Java,1,3887,3349,12,171,1,12
6930489,1932.42,1,C++,6,4989,4987,12,169,0,0
6930489,1563.94,2,C++,6,4989,4987,12,169,0,0
6930489,475.839,3,C++,6,4989,4987,12,169,0,0
6930489,1037.31,4,C++,6,4989,4987,12,169,0,0
6930489,1387.69,5,C++,6,4989,4987,12,169,0,0
6930489,703.951,6,C++,6,4989,4987,12,169,0,0
6930489,2273.03,7,C++,6,4989,4987,12,169,0,0
6930489,2904.12,8,C++,6,4989,4987,12,169,0,0
6930489,505.578,9,C++,6,4989,4987,12,169,0,0
6930489,461.321,10,C++,6,4989,4987,12,169,0,0
6930489,1759.09,11,C++,6,4989,4987,12,169,0,0
6930489,2171.79,12,C++,6,4989,4987,12,169,0,0
6930489,1475.52,13,C++,6,4989,4987,12,169,1,1
6930489,178.646,14,C++,6,4989,4987,12,169,1,2
6930489,448.342,15,C++,6,4989,4987,12,169,1,3
6930489,725.439,16,C++,6,4989,4987,12,169,1,4
6930489,459.541,17,C++,6,4989,4987,12,169,1,5
6930489,1765.01,18,C++,6,4989,4987,12,169,1,6
6930489,128.515,19,C++,6,4989,4987,12,169,1,7
6930489,401.76,20,C++,6,4989,4987,12,169,1,8
6930489,137.753,21,C++,6,4989,4987,12,169,1,9
6930489,44.8869,22,C++,6,4989,4987,12,169,1,10
6930489,122.512,23,C++,6,4989,4987,12,169,1,11
6930489,13.2925,24,C++,6,4989,4987,12,169,1,12
69400040,1154.84,1,Python,7,828,640,13,28,0,0
69400040,389.229,2,Python,7,828,640,13,28,0,0
69400040,63.8756,3,Python,7,828,640,13,28,0,0
69400040,423.67,4,Python,7,828,640,13,28,0,0
69400040,422.451,5,Python,7,828,640,13,28,0,0
69400040,698.745,6,Python,7,828,640,13,28,0,0
69400040,906.994,7,Python,7,828,640,13,28,0,0
69400040,100.771,8,Python,7,828,640,13,28,0,0
69400040,245.107,9,Python,7,828,640,13,28,0,0
69400040,360.111,10,Python,7,828,640,13,28,0,0
69400040,203.068,11,Python,7,828,640,13,28,0,0
69400040,496.592,12,Python,7,828,640,13,28,0,0
69400040,335.575,13,Python,7,828,640,13,28,1,1
69400040,392.088,14,Python,7,828,640,13,28,1,2
69400040,284.381,15,Python,7,828,640,13,28,1,3
69400040,131.846,16,Python,7,828,640,13,28,1,4
69400040,221.595,17,Python,7,828,640,13,28,1,5
69400040,215.931,18,Python,7,828,640,13,28,1,6
69400040,1383.35,19,Python,7,828,640,13,28,1,7
69400040,183.137,20,Python,7,828,640,13,28,1,8
69400040,111.682,21,Python,7,828,640,13,28,1,9
69400040,357.854,22,Python,7,828,640,13,28,1,10
69400040,84.256,23,Python,7,828,640,13,28,1,11
69400040,231.053,24,Python,7,828,640,13,28,1,12
69469299,618.2,1,Java,1,1617,1581,10,137,0,0
69469299,638.602,2,Java,1,1617,1581,10,137,0,0
69469299,750.688,3,Java,1,1617,1581,10,137,0,0
69469299,452.06,4,Java,1,1617,1581,10,137,0,0
69469299,573.797,5,Java,1,1617,1581,10,137,0,0
69469299,525.075,6,Java,1,1617,1581,10,137,0,0
69469299,383.539,7,Java,1,1617,1581,10,137,0,0
69469299,274.348,8,Java,1,1617,1581,10,137,0,0
69469299,599.5,9,Java,1,1617,1581,10,137,0,0
69469299,627.241,10,Java,1,1617,1581,10,137,0,0
69469299,386.131,11,Java,1,1617,1581,10,137,0,0
69469299,338.801,12,Java,1,1617,1581,10,137,0,0
69469299,147.457,13,Java,1,1617,1581,10,137,1,1
69469299,317.055,14,Java,1,1617,1581,10,137,1,2
69469299,217.119,15,Java,1,1617,1581,10,137,1,3
69469299,264.965,16,Java,1,1617,1581,10,137,1,4
69469299,178.55,17,Java,1,1617,1581,10,137,1,5
69469299,132.794,18,Java,1,1617,1581,10,137,1,6
69469299,111.725,19,Java,1,1617,1581,10,137,1,7
69469299,243.21,20,Java,1,1617,1581,10,137,1,8
69469299,88.4768,21,Java,1,1617,1581,10,137,1,9
69469299,74.8897,22,Java,1,1617,1581,10,137,1,10
69469299,48.1254,23,Java,1,1617,1581,10,137,1,11
69469299,46.2551,24,Java,1,1617,1581,10,137,1,12
69495170,448.464,1,JavaScript,7,2699,2314,13,347,0,0
69495170,75.4552,2,JavaScript,7,2699,2314,13,347,0,0
69495170,615.009,3,JavaScript,7,2699,2314,13,347,0,0
69495170,953.778,4,JavaScript,7,2699,2314,13,347,0,0
69495170,764.111,5,JavaScript,7,2699,2314,13,347,0,0
69495170,621.354,6,JavaScript,7,2699,2314,13,347,0,0
69495170,338.384,7,JavaScript,7,2699,2314,13,347,0,0
69495170,425.869,8,JavaScript,7,2699,2314,13,347,0,0
69495170,848.665,9,JavaScript,7,2699,2314,13,347,0,0
69495170,203.376,10,JavaScript,7,2699,2314,13,347,0,0
69495170,611.18,11,JavaScript,7,2699,2314,13,347,0,0
69495170,671.189,12,JavaScript,7,2699,2314,13,347,0,0
69495170,617.871,13,JavaScript,7,2699,2314,13,347,1,1
69495170,351.698,14,JavaScript,7,2699,2314,13,347,1,2
69495170,243.943,15,JavaScript,7,2699,2314,13,347,1,3
69495170,145.717,16,JavaScript,7,2699,2314,13,347,1,4
69495170,149.805,17,JavaScript,7,2699,2314,13,347,1,5
69495170,248.778,18,JavaScript,7,2699,2314,13,347,1,6
69495170,345.029,19,JavaScript,7,2699,2314,13,347,1,7
69495170,307.33,20,JavaScript,7,2699,2314,13,347,1,8
69495170,189.908,21,JavaScript,7,2699,2314,13,347,1,9
69495170,176.474,22,JavaScript,7,2699,2314,13,347,1,10
69495170,277.344,23,JavaScript,7,2699,2314,13,347,1,11
69495170,187.317,24,JavaScript,7,2699,2314,13,347,1,12
69590701,2076.14,1,TypeScript,8,1939,1938,11,83,0,0
69590701,2221.58,2,TypeScript,8,1939,1938,11,83,0,0
69590701,1861.37,3,TypeScript,8,1939,1938,11,83,0,0
69590701,2066.51,4,TypeScript,8,1939,1938,11,83,0,0
69590701,2017.93,5,TypeScript,8,1939,1938,11,83,0,0
69590701,1836.2,6,TypeScript,8,1939,1938,11,83,0,0
69590701,1606.11,7,TypeScript,8,1939,1938,11,83,0,0
69590701,1642.85,8,TypeScript,8,1939,1938,11,83,0,0
69590701,2240.87,9,TypeScript,8,1939,1938,11,83,0,0
69590701,2272.92,10,TypeScript,8,1939,1938,11,83,0,0
69590701,1756.17,11,TypeScript,8,1939,1938,11,83,0,0
69590701,1698.54,12,TypeScript,8,1939,1938,11,83,0,0
69590701,1831.94,13,TypeScript,8,1939,1938,11,83,1,1
69590701,1401.51,14,TypeScript,8,1939,1938,11,83,1,2
69590701,1916.22,15,TypeScript,8,1939,1938,11,83,1,3
69590701,1575.51,16,TypeScript,8,1939,1938,11,83,1,4
69590701,822.234,17,TypeScript,8,1939,1938,11,83,1,5
69590701,479.797,18,TypeScript,8,1939,1938,11,83,1,6
69590701,269.938,19,TypeScript,8,1939,1938,11,83,1,7
69590701,328.542,20,TypeScript,8,1939,1938,11,83,1,8
69590701,360.784,21,TypeScript,8,1939,1938,11,83,1,9
69590701,407.074,22,TypeScript,8,1939,1938,11,83,1,10
69590701,143.877,23,TypeScript,8,1939,1938,11,83,1,11
69590701,137.553,24,TypeScript,8,1939,1938,11,83,1,12
69609,1450.46,1,Python,7,12417,9987,10,151,0,0
69609,2545.22,2,Python,7,12417,9987,10,151,0,0
69609,2334.69,3,Python,7,12417,9987,10,151,0,0
69609,1622.13,4,Python,7,12417,9987,10,151,0,0
69609,1016.64,5,Python,7,12417,9987,10,151,0,0
69609,2012.76,6,Python,7,12417,9987,10,151,0,0
69609,1535.78,7,Python,7,12417,9987,10,151,0,0
69609,776.267,8,Python,7,12417,9987,10,151,0,0
69609,1993.02,9,Python,7,12417,9987,10,151,0,0
69609,1020.08,10,Python,7,12417,9987,10,151,0,0
69609,1085.5,11,Python,7,12417,9987,10,151,0,0
69609,978.737,12,Python,7,12417,9987,10,151,0,0
69609,1039.99,13,Python,7,12417,9987,10,151,1,1
69609,884.832,14,Python,7,12417,9987,10,151,1,2
69609,220.036,15,Python,7,12417,9987,10,151,1,3
69609,537.687,16,Python,7,12417,9987,10,151,1,4
69609,666.156,17,Python,7,12417,9987,10,151,1,5
69609,611.298,18,Python,7,12417,9987,10,151,1,6
69609,453.576,19,Python,7,12417,9987,10,151,1,7
69609,397.011,20,Python,7,12417,9987,10,151,1,8
69609,321.336,21,Python,7,12417,9987,10,151,1,9
69609,244.113,22,Python,7,12417,9987,10,151,1,10
69609,172.251,23,Python,7,12417,9987,10,151,1,11
69609,66.7604,24,Python,7,12417,9987,10,151,1,12
699072,1099.86,1,C++,2,5646,4966,12,94,0,0
699072,1084.6,2,C++,2,5646,4966,12,94,0,0
699072,628.559,3,C++,2,5646,4966,12,94,0,0
699072,469.801,4,C++,2,5646,4966,12,94,0,0
699072,1269.14,5,C++,2,5646,4966,12,94,0,0
699072,2636.99,6,C++,2,5646,4966,12,94,0,0
699072,1096.37,7,C++,2,5646,4966,12,94,0,0
699072,842.41,8,C++,2,5646,4966,12,94,0,0
699072,722.953,9,C++,2,5646,4966,12,94,0,0
699072,581.72,10,C++,2,5646,4966,12,94,0,0
699072,1036.35,11,C++,2,5646,4966,12,94,0,0
699072,208.112,12,C++,2,5646,4966,12,94,0,0
699072,312.197,13,C++,2,5646,4966,12,94,1,1
699072,447.568,14,C++,2,5646,4966,12,94,1,2
699072,348.113,15,C++,2,5646,4966,12,94,1,3
699072,514.034,16,C++,2,5646,4966,12,94,1,4
699072,529.347,17,C++,2,5646,4966,12,94,1,5
699072,858.959,18,C++,2,5646,4966,12,94,1,6
699072,212.81,19,C++,2,5646,4966,12,94,1,7
699072,128.417,20,C++,2,5646,4966,12,94,1,8
699072,144.324,21,C++,2,5646,4966,12,94,1,9
699072,209.021,22,C++,2,5646,4966,12,94,1,10
699072,301.675,23,C++,2,5646,4966,12,94,1,11
699072,586.892,24,C++,2,5646,4966,12,94,1,12
70070315,266.674,1,TypeScript,3,2156,2155,13,41,0,0
70070315,333.945,2,TypeScript,3,2156,2155,13,41,0,0
70070315,322.721,3,TypeScript,3,2156,2155,13,41,0,0
70070315,134.621,4,TypeScript,3,2156,2155,13,41,0,0
70070315,76.1816,5,TypeScript,3,2156,2155,13,41,0,0
70070315,59.8959,6,TypeScript,3,2156,2155,13,41,0,0
70070315,33.9315,7,TypeScript,3,2156,2155,13,41,0,0
70070315,123.306,8,TypeScript,3,2156,2155,13,41,0,0
70070315,194.443,9,TypeScript,3,2156,2155,13,41,0,0
70070315,105.312,10,TypeScript,3,2156,2155,13,41,0,0
70070315,246.414,11,TypeScript,3,2156,2155,13,41,0,0
70070315,82.9162,12,TypeScript,3,2156,2155,13,41,0,0
70070315,55.5934,13,TypeScript,3,2156,2155,13,41,1,1
70070315,69.1214,14,TypeScript,3,2156,2155,13,41,1,2
70070315,166.848,15,TypeScript,3,2156,2155,13,41,1,3
70070315,252.904,16,TypeScript,3,2156,2155,13,41,1,4
70070315,109.694,17,TypeScript,3,2156,2155,13,41,1,5
70070315,159.271,18,TypeScript,3,2156,2155,13,41,1,6
70070315,125.656,19,TypeScript,3,2156,2155,13,41,1,7
70070315,17.4473,20,TypeScript,3,2156,2155,13,41,1,8
70070315,204.196,21,TypeScript,3,2156,2155,13,41,1,9
70070315,85.2795,22,TypeScript,3,2156,2155,13,41,1,10
70070315,131.605,23,TypeScript,3,2156,2155,13,41,1,11
70070315,46.637,24,TypeScript,3,2156,2155,13,41,1,12
70107786,254.582,1,JavaScript,10,7920,7826,13,464,0,0
70107786,491.956,2,JavaScript,10,7920,7826,13,464,0,0
70107786,545.842,3,JavaScript,10,7920,7826,13,464,0,0
70107786,374.443,4,JavaScript,10,7920,7826,13,464,0,0
70107786,351.243,5,JavaScript,10,7920,7826,13,464,0,0
70107786,410.994,6,JavaScript,10,7920,7826,13,464,0,0
70107786,287.869,7,JavaScript,10,7920,7826,13,464,0,0
70107786,603.414,8,JavaScript,10,7920,7826,13,464,0,0
70107786,591.301,9,JavaScript,10,7920,7826,13,464,0,0
70107786,467.343,10,JavaScript,10,7920,7826,13,464,0,0
70107786,379.038,11,JavaScript,10,7920,7826,13,464,0,0
